,submission_date,assignment code,outcome code,outcome year,course_id,semester,course,section,outcome score,outcome rating,college,compliance
40891,2022-04-22,464544,SC2,U2021,SP2022_CHEM1210L_01,SP2022,CHEM1210L,01,2.0,Target,College of Natural and Applied Sciences,Outcome assessed
40912,2022-04-26,464544,SC2,U2021,SP2022_CHEM1210L_01,SP2022,CHEM1210L,01,2.0,Target,College of Natural and Applied Sciences,Outcome assessed
40939,2022-05-08,464544,SC2,U2021,SP2022_CHEM1210L_01,SP2022,CHEM1210L,01,2.0,Target,College of Natural and Applied Sciences,Outcome assessed
41114,2022-04-26,464544,SC2,U2021,SP2022_CHEM1210L_01,SP2022,CHEM1210L,01,-2.0,No Data Collected,College of Natural and Applied Sciences,Outcome attached - no assessment
41125,2022-04-27,464544,SC2,U2021,SP2022_CHEM1210L_01,SP2022,CHEM1210L,01,2.0,Target,College of Natural and Applied Sciences,Outcome assessed
42226,2022-04-27,464544,SC2,U2021,SP2022_CHEM1210L_01,SP2022,CHEM1210L,01,2.0,Target,College of Natural and Applied Sciences,Outcome assessed
26422,2022-03-31,456665,SC4,U2021,SP2022_KINE1000L_04,SP2022,KINE1000L,04,2.0,Target,College of Natural and Applied Sciences,Outcome assessed
34469,2022-03-10,456665,SC4,U2021,SP2022_KINE1000L_04,SP2022,KINE1000L,04,1.0,Minimum,College of Natural and Applied Sciences,Outcome assessed
36576,2022-03-10,456665,SC4,U2021,SP2022_KINE1000L_04,SP2022,KINE1000L,04,2.0,Target,College of Natural and Applied Sciences,Outcome assessed
40621,2022-03-10,456665,SC4,U2021,SP2022_KINE1000L_04,SP2022,KINE1000L,04,2.0,Target,College of Natural and Applied Sciences,Outcome assessed
40673,2022-03-11,456665,SC4,U2021,SP2022_KINE1000L_04,SP2022,KINE1000L,04,2.0,Target,College of Natural and Applied Sciences,Outcome assessed
40800,2022-03-10,456665,SC4,U2021,SP2022_KINE1000L_04,SP2022,KINE1000L,04,1.0,Minimum,College of Natural and Applied Sciences,Outcome assessed
40906,2022-04-29,456665,SC4,U2021,SP2022_KINE1000L_04,SP2022,KINE1000L,04,2.0,Target,College of Natural and Applied Sciences,Outcome assessed
40911,2022-03-08,456665,SC4,U2021,SP2022_KINE1000L_04,SP2022,KINE1000L,04,3.0,Exemplary,College of Natural and Applied Sciences,Outcome assessed
45559,2022-03-12,456665,SC4,U2021,SP2022_KINE1000L_04,SP2022,KINE1000L,04,2.0,Target,College of Natural and Applied Sciences,Outcome assessed
9875,2022-05-02,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,0.0,Fail,College of Arts and Humanites,Outcome assessed
16696,nan,467721,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
16696,2022-04-25,461655,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
16696,2022-04-24,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,2.0,Target,College of Arts and Humanites,Outcome assessed
16730,nan,467721,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
16730,2022-04-25,461655,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21735,2022-04-27,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
26026,nan,467721,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
26026,2022-04-28,461655,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,2.0,Target,College of Arts and Humanites,Outcome assessed
27317,2022-04-29,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
27665,nan,467721,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
27665,2022-04-26,461655,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
28552,2022-04-29,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
30326,nan,467721,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
30326,2022-04-24,461655,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
30326,2022-04-29,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
32718,2022-04-28,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
34487,2022-04-28,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
34569,nan,467721,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,0.0,Fail,College of Arts and Humanites,Outcome assessed
34569,nan,461655,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,0.0,Fail,College of Arts and Humanites,Outcome assessed
34638,nan,467721,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,0.0,Fail,College of Arts and Humanites,Outcome assessed
34638,2022-04-26,461655,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
34672,nan,467721,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
34672,2022-04-27,461655,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
40610,2022-04-29,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
40620,2022-04-29,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
40639,2022-04-29,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
40709,nan,467721,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
40709,2022-04-26,461655,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,2.0,Target,College of Arts and Humanites,Outcome assessed
45559,2022-04-28,465842,HU1,U2021,SP2022_ENGL3510_01,SP2022,ENGL3510,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
45771,nan,467721,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
45771,2022-04-26,461655,HU1,U2021,SP2022_ENGL3094A_01,SP2022,ENGL3094A,01,2.0,Target,College of Arts and Humanites,Outcome assessed
6191,2022-04-28,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
9506,2022-05-03,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
9706,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
13393,2022-04-29,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
14297,2022-04-27,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
14353,2022-04-30,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
16720,2022-04-30,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
18405,2022-04-30,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
20635,2022-04-26,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21308,2022-05-11,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
21459,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
21481,2022-04-30,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
21494,2022-04-30,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21508,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21523,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21535,2022-05-01,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21536,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
21548,2022-05-10,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21553,2022-05-06,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
21594,2022-05-05,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
21595,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,0.0,Fail,College of Arts and Humanites,Outcome assessed
21603,2022-04-30,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21770,2022-05-05,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21786,2022-04-26,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
22712,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
26101,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
27375,2022-04-30,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
27394,2022-05-05,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
27405,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
27526,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
27529,2022-04-28,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
27593,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
27698,2022-04-30,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
27859,2022-05-03,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
27870,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
27913,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
27995,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
28000,2022-05-03,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
32718,2022-04-28,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34366,2022-05-05,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
34392,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34508,2022-05-01,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
41152,2022-05-04,466394,HU3,U2021,SP2022_COMM3200_01,SP2022,COMM3200,01,2.0,Target,College of Arts and Humanites,Outcome assessed
2835,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
16102,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
16689,2022-04-29,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
18531,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21487,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21791,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21807,2022-05-03,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
21808,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
23264,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
23697,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
25650,2022-04-29,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
27476,2022-04-29,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
27870,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
27905,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
28082,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
30734,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
30890,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34352,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34395,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
34405,2022-04-29,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
34420,nan,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,0.0,Fail,College of Arts and Humanites,Outcome assessed
34439,2022-04-20,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34462,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34467,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
34479,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
34481,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34489,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
34502,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
34582,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34595,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34596,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
34643,2022-04-28,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
34700,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34717,2022-04-29,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
34844,2022-04-29,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
34992,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
35106,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
38080,2022-04-29,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
38929,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
39331,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40463,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40473,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
40566,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40580,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40594,2022-04-27,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40602,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
40604,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40608,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40620,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
40623,2022-05-05,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40624,2022-04-30,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40626,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
40633,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40639,2022-05-01,453610,HU4,U2021,SP2022_HIST1070_01,SP2022,HIST1070,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
40656,nan,455821,HU4,U2021,SP2022_HIST2040_01,SP2022,HIST2040,01,2.0,Target,College of Arts and Humanites,Outcome assessed
